CTPRVN_NM,SIGNGU_NM,ADSTRD_CD,PRFPLC_CO,FOOD_FCLTY_CO,LDGMNT_FCLTY_CO,POPLTN_CO,FILE_NM,BASE_DE
"서울특별시","마포구","1144055500","1","260","8","362197","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","마포구","1144056500","3","473","23","362197","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","마포구","1144058500","2","416","21","362197","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","마포구","1144059000","2","419","11","362197","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","마포구","1144060000","9","346","82","362197","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","마포구","1144063000","1","221","9","362197","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","마포구","1144065500","25","517","46","362197","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","마포구","1144066000","122","2623","365","362197","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","마포구","1144068000","24","457","48","362197","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","마포구","1144069000","3","395","13","362197","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","마포구","1144071000","10","518","196","362197","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","마포구","1144072000","2","225","18","362197","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","마포구","1144073000","4","283","7","362197","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","마포구","1144074000","23","780","7","362197","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","서대문구","1141052000","4","200","13","303823","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","서대문구","1141056500","12","444","20","303823","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","서대문구","1141058500","31","1467","220","303823","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","서대문구","1141061500","16","475","49","303823","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","서대문구","1141062000","1","234","6","303823","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","서대문구","1141065500","1","116","3","303823","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","서대문구","1141068500","4","266","16","303823","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","서대문구","1141070000","2","376","11","303823","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","서초구","1165051000","14","548","49","371863","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","서초구","1165052000","14","640","26","371863","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","서초구","1165053000","59","1166","47","371863","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","서초구","1165053100","9","554","17","371863","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","서초구","1165054000","8","495","26","371863","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","서초구","1165056000","3","369","31","371863","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","서초구","1165057000","3","50","1","371863","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","서초구","1165058000","2","156","0","371863","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","서초구","1165058100","19","507","9","371863","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","서초구","1165059000","12","283","16","371863","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","서초구","1165060000","2","316","17","371863","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","서초구","1165061000","2","406","11","371863","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","서초구","1165062000","4","109","5","371863","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","서초구","1165062100","6","368","9","371863","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","서초구","1165065100","16","564","15","371863","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","서초구","1165065200","28","722","19","371863","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","서초구","1165066000","8","103","3","371863","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","성동구","1120053500","1","501","35","275818","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","성동구","1120054000","1","237","5","275818","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","성동구","1120055000","3","422","28","275818","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","성동구","1120056000","3","333","11","275818","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","성동구","1120059000","1","68","1","275818","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","성동구","1120064500","2","141","2","275818","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","성동구","1120065000","10","216","6","275818","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","성동구","1120066000","6","458","9","275818","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","성동구","1120067000","5","412","15","275818","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","성동구","1120069000","15","680","26","275818","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","성동구","1120072000","1","99","12","275818","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","성동구","1120079000","4","278","10","275818","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","성북구","1129052500","35","178","20","413312","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","성북구","1129055500","5","449","26","413312","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","성북구","1129057500","10","644","51","413312","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","성북구","1129058000","1","48","2","413312","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","성북구","1129059000","2","55","0","413312","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","성북구","1129060000","3","422","28","413312","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","성북구","1129062000","1","156","4","413312","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","성북구","1129063000","1","167","5","413312","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","성북구","1129064000","4","163","11","413312","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","성북구","1129065000","1","219","9","413312","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","성북구","1129066000","3","160","3","413312","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","성북구","1129068500","2","253","14","413312","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","성북구","1129070500","3","364","36","413312","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","성북구","1129072500","3","364","18","413312","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","성북구","1129076000","1","151","4","413312","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","성북구","1129077000","1","188","5","413312","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","성북구","1129081000","1","430","16","413312","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","송파구","1171051000","3","149","3","592985","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","송파구","1171052000","2","150","8","592985","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","송파구","1171053200","2","108","3","592985","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","송파구","1171055000","1","214","1","592985","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","송파구","1171056100","1","274","5","592985","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","송파구","1171056200","3","726","78","592985","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","송파구","1171056600","15","38","1","592985","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","송파구","1171057000","2","298","3","592985","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","송파구","1171058000","3","428","27","592985","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","송파구","1171059000","1","190","3","592985","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","송파구","1171060000","1","729","39","592985","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","송파구","1171061000","4","451","21","592985","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","송파구","1171063100","1","169","0","592985","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","송파구","1171064200","13","725","6","592985","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","송파구","1171064600","3","147","5","592985","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","송파구","1171064700","1","184","1","592985","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","송파구","1171065000","3","888","63","592985","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","송파구","1171067000","7","86","1","592985","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","송파구","1171068000","12","197","6","592985","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","송파구","1171071000","10","357","4","592985","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","송파구","1171072000","1","9","0","592985","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","양천구","1147051000","17","608","8","381187","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","양천구","1147053000","2","256","7","381187","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","양천구","1147054000","2","328","3","381187","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","양천구","1147059000","1","203","0","381187","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","양천구","1147060000","3","209","4","381187","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","양천구","1147061100","1","200","0","381187","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","양천구","1147064000","1","180","6","381187","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","양천구","1147065000","4","573","30","381187","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","양천구","1147068000","2","165","0","381187","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","영등포구","1156051500","4","284","36","426573","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","영등포구","1156053500","13","1101","165","426573","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","영등포구","1156054000","37","2047","22","426573","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","영등포구","1156055000","2","643","46","426573","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","영등포구","1156056000","4","426","22","426573","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","영등포구","1156060500","18","723","12","426573","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","영등포구","1156062000","4","366","21","426573","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","영등포구","1156070000","1","256","11","426573","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","영등포구","1156071000","1","300","16","426573","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","영등포구","1156072000","1","327","8","426573","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","용산구","1117051000","4","198","46","238166","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","용산구","1117052000","4","210","14","238166","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","용산구","1117053000","11","483","82","238166","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","용산구","1117055500","10","395","102","238166","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","용산구","1117056000","2","350","23","238166","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","용산구","1117058000","4","60","2","238166","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","용산구","1117062500","27","930","48","238166","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","용산구","1117064000","1","38","1","238166","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","용산구","1117065000","15","614","84","238166","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","용산구","1117066000","14","284","33","238166","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","용산구","1117068500","49","672","33","238166","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","용산구","1117069000","8","59","7","238166","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","용산구","1117070000","4","217","19","238166","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","은평구","1138051000","8","379","14","400639","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","은평구","1138052000","2","337","11","400639","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","은평구","1138055100","1","499","13","400639","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","은평구","1138055200","1","475","10","400639","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","은평구","1138056000","1","208","1","400639","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","은평구","1138057000","3","635","47","400639","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","은평구","1138058000","1","384","5","400639","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","은평구","1138060000","1","515","16","400639","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","은평구","1138062500","1","585","9","400639","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","은평구","1138063100","1","243","5","400639","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","은평구","1138064000","1","163","4","400639","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","은평구","1138065000","1","86","9","400639","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","은평구","1138069000","7","436","34","400639","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","종로구","1111051500","29","222","60","165617","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","종로구","1111053000","64","921","58","165617","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","종로구","1111054000","116","211","30","165617","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","종로구","1111055000","30","119","15","165617","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","종로구","1111056000","41","142","9","165617","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","종로구","1111057000","1","41","1","165617","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","종로구","1111058000","4","99","5","165617","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","종로구","1111060000","53","198","61","165617","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","종로구","1111061500","285","2232","238","165617","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","종로구","1111063000","11","580","56","165617","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","종로구","1111064000","191","325","18","165617","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","종로구","1111065000","99","598","70","165617","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","종로구","1111067000","2","248","50","165617","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","종로구","1111068000","2","165","19","165617","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","종로구","1111070000","2","66","6","165617","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","중구","1114052000","52","762","51","149384","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","중구","1114054000","17","556","71","149384","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","중구","1114055000","73","1285","214","149384","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","중구","1114057000","26","426","65","149384","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","중구","1114058000","12","198","37","149384","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","중구","1114059000","11","681","114","149384","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","중구","1114060500","13","533","70","149384","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","중구","1114061500","6","368","28","149384","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","중구","1114062500","8","209","16","149384","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","중구","1114063500","1","143","9","149384","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","중구","1114064500","2","96","1","149384","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","중구","1114065000","1","289","15","149384","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","중구","1114066500","1","127","2","149384","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","중구","1114067000","1","339","25","149384","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","중구","1114068000","10","213","32","149384","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","중랑구","1126054000","1","172","5","342433","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","중랑구","1126058000","2","169","1","342433","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","중랑구","1126059000","5","605","56","342433","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","중랑구","1126062000","1","288","7","342433","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","중랑구","1126063000","1","298","4","342433","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"서울특별시","중랑구","1126066000","1","138","2","342433","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"세종특별자치시",,"3611025000","0","0","0","291639","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"세종특별자치시",,"3611032000","0","0","0","291639","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"세종특별자치시",,"3611033000","0","0","0","291639","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"세종특별자치시",,"3611034000","0","0","0","291639","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"세종특별자치시",,"3611035000","0","0","0","291639","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"세종특별자치시",,"3611036000","0","0","0","291639","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"세종특별자치시",,"3611037000","0","0","0","291639","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"세종특별자치시",,"3611038000","0","0","0","291639","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"세종특별자치시",,"3611039000","0","0","0","291639","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"세종특별자치시",,"3611051000","0","0","0","291639","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"세종특별자치시",,"3611051500","0","0","0","291639","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"세종특별자치시",,"3611051800","0","0","0","291639","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"세종특별자치시",,"3611052300","0","0","0","291639","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"세종특별자치시",,"3611054000","0","0","0","291639","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"세종특별자치시",,"3611055000","0","0","0","291639","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"세종특별자치시",,"3611055600","0","0","0","291639","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"세종특별자치시",,"3611057000","0","0","0","291639","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","남구","3114051000","3","485","43","272828","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","남구","3114052000","4","505","49","272828","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","남구","3114053000","3","401","51","272828","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","남구","3114055000","1","306","1","272828","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","남구","3114056000","1","1129","44","272828","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","남구","3114057000","16","2826","162","272828","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","남구","3114058500","3","369","14","272828","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","남구","3114059500","3","993","43","272828","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","남구","3114060000","3","408","2","272828","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","남구","3114067000","8","355","9","272828","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","동구","3117051000","4","711","32","133733","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","동구","3117052000","2","569","28","133733","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","동구","3117055000","1","244","15","133733","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","동구","3117056000","1","474","13","133733","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","동구","3117059000","5","223","4","133733","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","북구","3120051000","5","914","8","170210","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","북구","3120053000","1","312","1","170210","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","북구","3120054000","3","557","126","170210","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","북구","3120056000","5","879","11","170210","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","북구","3120057000","2","410","4","170210","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","북구","3120058000","1","160","7","170210","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","북구","3120059000","2","123","4","170210","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","울주군","3171025000","1","815","24","192256","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","울주군","3171025300","5","721","23","192256","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","울주군","3171025600","6","592","19","192256","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","울주군","3171025900","4","976","7","192256","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","울주군","3171026200","2","368","2","192256","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","울주군","3171026500","5","611","20","192256","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","울주군","3171031000","4","458","201","192256","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","울주군","3171036000","5","159","8","192256","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","울주군","3171038000","9","299","195","192256","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","울주군","3171040000","4","50","9","192256","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","중구","3111053000","2","283","5","178433","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","중구","3111054000","1","49","1","178433","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","중구","3111058500","20","732","83","178433","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","중구","3111059000","1","288","26","178433","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","중구","3111060000","2","532","8","178433","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","중구","3111061000","1","433","2","178433","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","중구","3111062000","2","509","12","178433","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","중구","3111063000","1","238","0","178433","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","중구","3111064000","2","108","0","178433","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"울산광역시","중구","3111065000","5","373","3","178433","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"인천광역시","강화군","2871025000","13","596","59","51890","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"인천광역시","강화군","2871031000","4","139","28","51890","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"인천광역시","강화군","2871033000","9","355","168","51890","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
